y0,y1,y2,y3
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,1,0
1,0,0,0
1,0,0,0
1,0,1,0
0,1,0,0
0,0,0,1
0,0,1,1
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,1
0,0,1,0
0,0,1,0
0,1,0,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
0,1,0,0
1,0,1,0
0,1,0,0
0,0,0,1
1,0,0,0
0,0,1,1
0,0,1,0
0,1,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,0,1
0,1,0,0
0,0,1,0
0,1,0,1
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
1,0,0,1
0,0,1,0
0,0,0,1
0,0,1,0
0,1,1,0
0,0,1,0
0,1,0,0
0,1,0,0
0,1,0,1
1,1,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,1,0
0,0,0,1
1,0,0,1
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,1,1,0
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0,1,1,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,1
1,0,0,0
0,0,1,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,1,1,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,1,1,0
1,0,0,0
0,0,1,0
1,0,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,0,1,1
0,1,0,0
1,0,0,1
0,0,1,0
0,0,1,0
1,1,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,1,0,0
0,1,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,1,0
1,1,0,0
0,0,1,1
1,0,0,1
0,0,1,0
0,1,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,1,1,0
1,0,0,0
0,1,1,0
0,1,0,0
1,0,0,0
1,1,0,0
1,0,0,0
0,0,0,1
0,1,1,0
0,0,1,0
1,0,0,0
0,0,0,1
1,1,0,0
1,0,0,0
1,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,0,1,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
0,1,0,0
0,0,1,0
0,1,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,0,1
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,1
0,0,1,0
1,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
1,0,1,0
0,0,1,1
0,0,1,1
1,0,0,0
0,0,0,1
1,1,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,0,1
1,0,0,0
1,0,0,0
1,1,0,0
0,1,1,0
1,0,0,1
0,1,0,1
1,0,0,0
0,0,1,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,1,0,0
0,0,1,0
1,0,0,1
0,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
0,0,1,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,1,1
0,1,1,0
0,1,0,0
0,1,0,0
1,0,0,0
0,1,0,1
0,0,1,0
0,1,0,0
1,0,0,1
0,1,0,1
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,1
0,0,1,1
1,0,0,0
0,0,1,0
1,0,0,0
1,0,0,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,0,1
0,1,1,0
0,0,1,0
0,1,0,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,1,0
0,0,1,1
0,0,0,1
0,0,0,1
0,0,1,0
1,0,0,0
0,0,1,1
0,1,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
0,0,1,0
0,0,0,1
0,0,1,1
0,0,1,0
0,0,1,1
0,1,0,0
0,0,1,0
1,1,0,0
0,0,0,1
1,0,0,0
0,0,1,0
0,0,0,1
0,0,1,1
1,0,1,0
0,1,1,0
0,0,0,1
0,1,1,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,1,1
0,0,1,0
1,0,0,1
1,1,0,0
0,0,1,1
0,0,0,1
0,0,0,1
0,0,1,0
0,1,1,0
0,0,1,0
1,0,0,0
0,1,1,0
1,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,0,1
1,0,0,0
1,0,0,1
0,1,1,0
0,1,0,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,1
1,0,0,1
1,0,0,1
0,0,1,1
0,0,1,0
0,1,0,0
0,1,0,0
0,0,1,0
0,0,1,0
0,1,0,1
0,1,0,1
1,0,0,0
0,0,1,0
0,0,1,0
0,1,1,0
1,0,0,0
0,1,0,0
0,0,1,1
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,0
1,1,0,0
1,0,0,0
0,0,1,0
1,0,0,0
1,0,0,0
1,0,0,0
0,1,0,0
1,0,0,0
1,0,0,0
0,1,1,0
1,0,0,0
0,0,0,1
0,1,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,1
0,0,1,0
1,0,0,1
0,1,0,0
1,0,0,0
1,0,0,0
0,0,1,0
1,0,0,1
1,0,0,0
1,0,0,0
0,1,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,1,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,1,0,1
1,0,0,0
0,0,1,0
1,0,0,0
1,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
1,0,0,0
0,0,0,1
0,1,0,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
0,1,0,1
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,1
1,0,0,0
0,0,1,0
0,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,1
0,0,1,0
0,1,0,1
0,0,0,1
1,0,0,1
0,0,1,0
0,1,0,1
0,0,1,1
0,1,0,0
0,1,0,0
0,0,1,0
0,1,1,0
0,1,0,0
1,0,0,0
0,0,1,0
1,0,0,0
0,1,0,1
0,0,1,0
0,0,1,0
1,0,1,0
0,1,1,0
0,0,1,1
1,0,0,0
0,1,1,0
0,0,1,0
1,0,1,0
0,0,0,1
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,1
1,0,0,0
0,1,0,0
0,1,1,0
0,0,0,1
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,1
0,0,1,0
0,0,1,0
0,1,1,0
0,1,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,1,0,0
0,0,1,1
0,1,1,0
0,0,1,1
1,0,0,0
0,0,1,0
1,0,0,1
1,0,0,0
0,0,1,0
1,0,0,0
0,0,0,1
0,1,0,1
0,0,0,1
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,0
0,1,0,0
0,0,0,1
1,1,0,0
1,0,0,1
0,0,1,0
0,0,1,1
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
1,1,0,0
1,0,0,0
0,0,1,1
1,0,0,0
1,0,0,0
0,1,1,0
1,0,0,1
0,0,1,1
0,0,1,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,1
1,0,0,1
1,0,0,0
1,1,0,0
0,0,1,0
0,0,1,0
0,0,0,1
0,1,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,0,1
1,0,0,0
0,1,1,0
0,0,0,1
1,0,0,1
1,1,0,0
0,1,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,1,1
0,0,1,0
1,0,0,0
0,1,0,0
0,1,1,0
0,1,0,0
1,0,0,0
0,0,1,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,1,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,1,0
1,0,0,1
0,0,0,1
0,0,1,1
0,1,0,1
1,1,0,0
0,0,0,1
0,1,1,0
1,0,0,0
0,0,1,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,1,0
1,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,1,0,0
0,0,1,0
0,1,0,0
0,1,0,0
1,0,0,0
0,1,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,1
0,0,1,0
1,0,0,1
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,1
0,0,1,0
0,1,0,0
1,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,1,1,0
0,1,0,0
1,1,0,0
0,0,0,1
0,1,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,0,0,1
0,1,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,1,0,1
0,0,1,0
0,1,0,0
0,1,0,0
0,0,1,0
0,0,0,1
0,1,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,1,1,0
0,0,1,1
0,0,1,0
0,0,1,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,0,1,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,1
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,1,0
1,0,0,1
0,0,1,0
0,0,1,1
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,0,1
0,1,0,0
1,0,0,1
1,1,0,0
1,0,1,0
0,0,1,0
0,0,0,1
0,1,1,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,1,1,0
0,0,1,0
0,1,0,0
0,1,0,1
1,0,0,0
0,0,1,0
1,0,0,0
0,1,1,0
1,0,0,0
0,0,1,0
0,1,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,1,1,0
1,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,1,0
0,1,1,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,1
0,0,1,0
0,1,1,0
1,0,0,0
0,0,1,0
1,0,1,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
0,1,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,1,0,1
0,0,1,0
0,0,0,1
0,0,0,1
0,1,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,0,1
1,0,0,0
0,1,0,0
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,1,1,0
0,0,1,0
1,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,1,1,0
0,1,0,1
0,0,1,0
0,0,1,0
1,0,0,1
0,0,1,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,1,0
0,1,0,0
0,1,1,0
0,0,1,1
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,0,1
0,1,1,0
1,0,0,0
0,1,0,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,1,0
0,1,0,1
0,0,1,0
1,0,0,0
1,0,0,1
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
0,1,0,0
1,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,1
0,1,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0,0,1,1
0,0,1,0
0,1,0,1
0,1,1,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
1,0,0,0
1,0,0,0
0,0,0,1
0,1,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,0,0
0,0,0,1
1,1,0,0
1,0,0,1
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,0
1,0,0,1
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,0,1
1,0,0,0
0,1,0,0
0,0,1,0
0,0,0,1
0,1,0,1
0,0,0,1
0,1,0,0
1,1,0,0
0,0,1,1
1,0,0,0
0,0,1,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,1,0
0,0,1,0
0,1,0,0
0,0,0,1
0,1,1,0
1,1,0,0
0,0,1,0
0,1,0,1
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,0,1
1,0,0,1
0,0,1,0
0,0,1,1
0,0,0,1
0,1,0,0
1,0,0,1
0,0,0,1
0,0,1,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,1
0,0,0,1
0,1,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,1
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,1
0,1,1,0
0,1,0,0
1,0,0,0
0,0,1,0
0,1,1,0
1,0,0,1
1,0,0,0
0,0,1,0
0,0,1,1
0,0,0,1
1,0,0,1
0,1,0,1
0,0,0,1
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,0
1,1,0,0
0,0,1,0
0,0,1,1
1,0,0,0
0,0,0,1
1,0,0,0
0,1,0,0
1,0,1,0
0,0,1,0
0,1,1,0
0,0,1,0
1,0,0,1
0,0,1,0
0,1,1,0
0,1,0,1
0,0,1,0
1,0,1,0
1,1,0,0
0,0,1,0
0,0,0,1
0,1,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,0,1
0,0,1,0
1,0,0,0
0,0,1,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,0,1
1,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
1,0,0,1
0,1,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,0,1
0,0,1,0
0,1,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,1,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,1,0
1,0,1,0
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,0,1
0,1,1,0
0,0,1,0
0,0,1,0
1,0,0,0
1,1,0,0
0,0,1,0
1,0,0,0
1,0,0,0
0,1,0,0
0,0,1,0
0,1,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,1
1,0,1,0
0,0,1,0
1,0,0,1
0,1,0,0
0,1,0,0
0,0,1,0
0,0,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
0,0,1,0
0,0,1,1
0,0,1,0
1,0,0,0
0,1,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,1
1,0,0,1
0,1,0,0
0,0,1,0
1,1,0,0
1,0,0,1
1,0,0,0
0,0,1,0
0,1,0,1
0,1,0,1
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,1,0,1
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,1,0,1
0,1,0,0
0,0,1,0
1,0,0,0
1,1,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,1,0
0,1,1,0
1,0,0,0
1,0,0,0
0,1,1,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,0,1
1,0,0,0
0,0,1,1
0,1,0,1
0,0,0,1
1,0,0,1
0,1,0,0
1,0,1,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,1,1
1,0,0,0
1,0,0,1
1,1,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,0
0,1,0,1
0,0,1,0
0,1,1,0
1,0,0,0
0,0,1,0
0,0,0,1
0,0,1,0
1,1,0,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,0,1
0,0,0,1
0,0,1,0
0,0,1,1
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,1
0,0,1,0
0,1,0,0
0,0,0,1
0,0,1,0
0,1,0,0
0,0,1,0
1,1,0,0
0,1,0,0
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,1
0,0,1,0
1,0,0,0
0,0,1,0
0,1,0,0
0,0,1,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,1,0
0,0,1,0
1,0,0,0
1,0,0,1
0,0,0,1
0,1,0,1
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,1
0,0,1,0
1,1,0,0
0,0,1,0
1,0,0,1
0,0,0,1
0,1,0,0
0,0,1,0
0,0,1,1
0,0,1,0
0,1,1,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,1,1
0,0,1,0
0,1,0,1
1,0,0,0
1,0,0,0
0,0,1,0
1,1,0,0
1,0,0,0
0,1,1,0
0,1,0,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0,1,0,0
1,0,0,1
0,0,0,1
0,1,0,0
0,0,0,1
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0,0,1,1
1,1,0,0
0,1,0,0
0,0,0,1
1,0,0,0
0,0,1,0
1,0,0,0
0,1,0,0
0,0,1,1
0,0,0,1
0,0,0,1
0,1,0,1
0,0,1,0
0,1,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,0,1
1,0,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,0,1,1
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,0,1
0,1,0,1
1,0,0,0
0,1,0,1
0,0,0,1
0,0,1,0
1,0,0,0
0,0,1,1
0,0,0,1
0,1,0,0
1,0,0,1
0,0,1,0
1,0,0,1
1,0,0,1
0,0,1,0
0,0,0,1
0,1,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,1,0,0
0,0,0,1
1,0,0,0
1,0,0,1
0,1,0,0
0,0,1,0
1,0,0,0
0,1,0,1
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,1
0,0,0,1
1,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
1,1,0,0
0,1,0,1
0,1,1,0
0,0,1,0
1,0,0,0
0,1,0,0
0,0,0,1
0,0,0,1
0,1,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,1,0,1
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,1
1,0,0,0
0,1,0,0
1,0,0,1
0,0,1,0
0,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
0,0,1,0
1,1,0,0
0,0,1,1
0,0,0,1
1,0,0,0
0,1,0,0
0,1,0,0
1,0,0,1
0,0,1,0
0,1,0,0
1,1,0,0
0,0,0,1
0,1,0,0
0,1,0,1
0,1,0,0
0,0,1,0
1,0,1,0
0,1,1,0
0,0,1,0
0,0,0,1
1,0,0,1
0,0,0,1
0,0,1,0
0,1,1,0
0,0,0,1
0,1,0,0
0,1,0,0
1,0,0,0
0,1,1,0
0,0,1,1
0,0,1,0
1,0,0,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,0,1
0,1,0,1
1,0,0,0
1,1,0,0
1,0,0,1
1,0,0,0
0,0,1,0
1,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0,1,0,0
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,0,1
0,0,1,0
1,0,0,1
0,0,0,1
0,0,1,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,1,1
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,1,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,1,0
1,0,0,0
0,0,1,0
0,0,0,1
1,0,0,0
0,1,0,1
1,0,1,0
0,0,1,1
0,0,1,0
1,0,0,1
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,1
0,0,1,0
0,0,1,0
0,0,0,1
1,0,0,0
0,1,1,0
0,0,1,0
1,0,0,1
0,0,1,1
0,0,1,0
0,0,0,1
0,0,1,0
0,1,1,0
1,1,0,0
1,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0,1,1,0
0,0,1,0
1,1,0,0
0,0,1,0
0,0,0,1
0,1,1,0
0,1,1,0
0,1,1,0
0,0,0,1
0,0,0,1
1,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,1
0,0,1,0
0,0,1,0
1,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,1
0,0,1,0
0,0,1,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
0,1,0,0
0,0,1,1
0,0,1,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,1,1
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,1
1,0,0,0
0,0,0,1
1,0,1,0
1,0,0,0
0,0,0,1
0,0,1,0
0,0,0,1
0,0,1,1
0,0,1,0
0,0,0,1
0,1,1,0
1,0,0,1
0,0,1,0
0,0,1,0
0,1,1,0
0,0,0,1
0,1,1,0
0,0,0,1
1,1,0,0
0,0,1,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,1,1
1,0,0,0
0,0,1,0
0,1,0,0
0,0,1,0
1,0,0,0
0,0,0,1
0,1,1,0
0,0,1,0
0,1,1,0
0,0,0,1
0,1,0,1
0,0,1,0
1,1,0,0
1,0,0,0
0,0,1,0
1,0,0,0
0,0,1,1
0,0,1,0
0,0,1,1
0,0,0,1
0,1,1,0
1,0,0,0
0,0,1,1
0,1,0,0
0,0,1,0
0,0,1,1
1,0,0,1
0,0,1,0
1,0,0,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,1
0,0,1,0
0,1,0,1
0,0,1,0
0,1,0,0
0,0,0,1
0,0,1,0
0,0,0,1
0,0,1,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
1,0,0,1
0,1,1,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,1,0
0,1,1,0
0,0,1,0
0,0,0,1
0,1,0,0
0,0,1,0
1,0,0,1
0,0,0,1
0,1,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,1,0,0
0,1,0,0
0,1,1,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,1,0,0
0,0,1,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,1,1,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
0,1,0,0
0,1,0,1
0,1,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,0,1
0,1,0,0
0,0,1,0
